,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceTime,DayOfWeek,InvoiceHour,DayPeriod
3177,568517,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-09-27 12:52:00,1.65,14456,United Kingdom,1.65,2011,9,27,12:52:00,Tuesday,12,Morning
3178,568517,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,2011-09-27 12:52:00,1.25,14456,United Kingdom,1.25,2011,9,27,12:52:00,Tuesday,12,Morning
3179,568527,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-09-27 13:21:00,4.15,13178,United Kingdom,16.6,2011,9,27,13:21:00,Tuesday,13,Afternoon
3180,568530,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-09-27 13:42:00,1.69,17591,United Kingdom,20.28,2011,9,27,13:42:00,Tuesday,13,Afternoon
3181,568531,22396,MAGNETS PACK OF 4 RETRO PHOTO,4,2011-09-27 13:49:00,0.39,16713,United Kingdom,1.56,2011,9,27,13:49:00,Tuesday,13,Afternoon
3182,568536,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-09-27 14:01:00,1.45,15061,United Kingdom,34.8,2011,9,27,14:01:00,Tuesday,14,Afternoon
3183,568552,23355,HOT WATER BOTTLE KEEP CALM,8,2011-09-27 15:16:00,4.95,14824,United Kingdom,39.6,2011,9,27,15:16:00,Tuesday,15,Afternoon
3184,568553,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-27 15:17:00,2.95,15674,United Kingdom,17.700000000000003,2011,9,27,15:17:00,Tuesday,15,Afternoon
3185,568554,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-27 15:31:00,0.55,12455,Spain,13.200000000000001,2011,9,27,15:31:00,Tuesday,15,Afternoon
3186,568564,21926,RED/CREAM STRIPE CUSHION COVER ,4,2011-09-27 17:03:00,1.25,17576,United Kingdom,5.0,2011,9,27,17:03:00,Tuesday,17,Afternoon
3187,568564,85087,CANDY SPOT CUSHION COVER,4,2011-09-27 17:03:00,2.95,17576,United Kingdom,11.8,2011,9,27,17:03:00,Tuesday,17,Afternoon
3188,568568,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-09-28 08:48:00,1.25,14412,United Kingdom,20.0,2011,9,28,08:48:00,Wednesday,8,Morning
3189,568576,21915,RED  HARMONICA IN BOX ,24,2011-09-28 09:40:00,1.25,17017,United Kingdom,30.0,2011,9,28,09:40:00,Wednesday,9,Morning
3190,568585,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-09-28 10:14:00,0.42,17370,United Kingdom,10.08,2011,9,28,10:14:00,Wednesday,10,Morning
3191,568589,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2011-09-28 10:27:00,2.95,17405,United Kingdom,17.700000000000003,2011,9,28,10:27:00,Wednesday,10,Morning
3192,568590,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:29:00,0.29,13126,United Kingdom,6.959999999999999,2011,9,28,10:29:00,Wednesday,10,Morning
3193,568654,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-09-28 12:20:00,0.85,14911,EIRE,10.2,2011,9,28,12:20:00,Wednesday,12,Morning
3194,568657,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-09-28 12:22:00,0.85,16460,United Kingdom,3.4,2011,9,28,12:22:00,Wednesday,12,Morning
3195,568657,22196,SMALL HEART MEASURING SPOONS,2,2011-09-28 12:22:00,0.85,16460,United Kingdom,1.7,2011,9,28,12:22:00,Wednesday,12,Morning
3196,568657,51014L,"FEATHER PEN,LIGHT PINK",12,2011-09-28 12:22:00,0.39,16460,United Kingdom,4.68,2011,9,28,12:22:00,Wednesday,12,Morning
3197,568660,84581,DOG TOY WITH PINK CROCHET SKIRT,4,2011-09-28 12:33:00,3.75,15134,United Kingdom,15.0,2011,9,28,12:33:00,Wednesday,12,Morning
3198,568668,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-09-28 13:00:00,3.75,15750,United Kingdom,3.75,2011,9,28,13:00:00,Wednesday,13,Afternoon
3200,568674,23221,REINDEER HEART DECORATION SILVER,12,2011-09-28 13:30:00,0.83,12708,Germany,9.959999999999999,2011,9,28,13:30:00,Wednesday,13,Afternoon
3201,568686,22197,POPCORN HOLDER,12,2011-09-28 14:26:00,0.85,16115,United Kingdom,10.2,2011,9,28,14:26:00,Wednesday,14,Afternoon
3202,568690,23322,LARGE WHITE HEART OF WICKER,5,2011-09-28 14:43:00,2.95,16332,United Kingdom,14.75,2011,9,28,14:43:00,Wednesday,14,Afternoon
3203,568697,20728,LUNCH BAG CARS BLUE,20,2011-09-28 14:57:00,1.65,16281,United Kingdom,33.0,2011,9,28,14:57:00,Wednesday,14,Afternoon
3204,568702,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,4,2011-09-28 15:18:00,0.42,17950,United Kingdom,1.68,2011,9,28,15:18:00,Wednesday,15,Afternoon
3205,568703,20868,SILVER FABRIC MIRROR,20,2011-09-28 15:21:00,0.39,12748,United Kingdom,7.800000000000001,2011,9,28,15:21:00,Wednesday,15,Afternoon
3206,568708,23391, I LOVE LONDON MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393,Australia,16.6,2011,9,28,15:41:00,Wednesday,15,Afternoon
3207,568709,22971,QUEENS GUARD COFFEE MUG,2,2011-09-28 15:42:00,2.55,15036,United Kingdom,5.1,2011,9,28,15:42:00,Wednesday,15,Afternoon
3208,568709,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-09-28 15:42:00,0.79,15036,United Kingdom,0.79,2011,9,28,15:42:00,Wednesday,15,Afternoon
3209,568712,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-09-28 15:50:00,2.1,17841,United Kingdom,4.2,2011,9,28,15:50:00,Wednesday,15,Afternoon
3210,568713,23220,REINDEER HEART DECORATION GOLD,12,2011-09-28 16:04:00,0.83,13061,United Kingdom,9.959999999999999,2011,9,28,16:04:00,Wednesday,16,Afternoon
3211,568715,22919,HERB MARKER MINT,1,2011-09-28 16:07:00,0.65,17783,United Kingdom,0.65,2011,9,28,16:07:00,Wednesday,16,Afternoon
3212,568726,22427,ENAMEL FLOWER JUG CREAM,1,2011-09-28 16:35:00,5.95,16775,United Kingdom,5.95,2011,9,28,16:35:00,Wednesday,16,Afternoon
3217,568788,23415,HOME SWEET HOME HOOK,2,2011-09-29 09:23:00,1.65,17894,United Kingdom,3.3,2011,9,29,09:23:00,Thursday,9,Morning
3218,568868,23401,RUSTIC MIRROR WITH LACE HEART,2,2011-09-29 12:00:00,6.25,12957,United Kingdom,12.5,2011,9,29,12:00:00,Thursday,12,Morning
3219,568874,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-09-29 12:16:00,1.65,14524,United Kingdom,1.65,2011,9,29,12:16:00,Thursday,12,Morning
3220,568898,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-29 13:17:00,1.69,13354,United Kingdom,20.28,2011,9,29,13:17:00,Thursday,13,Afternoon
3221,568902,23231,WRAP  VINTAGE DOILY ,25,2011-09-29 13:23:00,0.42,13503,United Kingdom,10.5,2011,9,29,13:23:00,Thursday,13,Afternoon
3222,568908,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-09-29 13:38:00,2.55,16653,United Kingdom,22.95,2011,9,29,13:38:00,Thursday,13,Afternoon
3223,568944,22593,CHRISTMAS GINGHAM STAR,12,2011-09-29 14:50:00,0.85,16589,United Kingdom,10.2,2011,9,29,14:50:00,Thursday,14,Afternoon
3224,568944,22595,GINGHAM HEART DECORATION,12,2011-09-29 14:50:00,0.85,16589,United Kingdom,10.2,2011,9,29,14:50:00,Thursday,14,Afternoon
3225,568951,21465,PINK FLOWER CROCHET FOOD COVER,6,2011-09-29 15:26:00,3.75,17724,United Kingdom,22.5,2011,9,29,15:26:00,Thursday,15,Afternoon
3226,568952,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-09-29 15:29:00,1.25,14305,United Kingdom,30.0,2011,9,29,15:29:00,Thursday,15,Afternoon
3227,568984,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-09-29 15:57:00,1.95,17813,United Kingdom,1.95,2011,9,29,15:57:00,Thursday,15,Afternoon
3228,568984,22508,DOORSTOP RETROSPOT HEART,1,2011-09-29 15:57:00,3.75,17813,United Kingdom,3.75,2011,9,29,15:57:00,Thursday,15,Afternoon
3229,568990,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-29 16:42:00,1.95,15933,United Kingdom,23.4,2011,9,29,16:42:00,Thursday,16,Afternoon
3230,568990,22817,CARD SUKI BIRTHDAY,12,2011-09-29 16:42:00,0.42,15933,United Kingdom,5.04,2011,9,29,16:42:00,Thursday,16,Afternoon
3231,568995,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-09-29 16:53:00,4.25,16779,United Kingdom,102.0,2011,9,29,16:53:00,Thursday,16,Afternoon
3232,568997,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-09-29 17:27:00,2.08,16233,United Kingdom,12.48,2011,9,29,17:27:00,Thursday,17,Afternoon
3233,568997,23520,EMBROIDERED RIBBON REEL RUBY ,6,2011-09-29 17:27:00,3.75,16233,United Kingdom,22.5,2011,9,29,17:27:00,Thursday,17,Afternoon
3235,569005,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-09-29 18:30:00,4.95,16268,United Kingdom,14.850000000000001,2011,9,29,18:30:00,Thursday,18,Afternoon
3237,569012,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-09-30 08:18:00,2.89,15187,United Kingdom,34.68,2011,9,30,08:18:00,Friday,8,Morning
3238,569013,22630,DOLLY GIRL LUNCH BOX,12,2011-09-30 08:19:00,1.95,15187,United Kingdom,23.4,2011,9,30,08:19:00,Friday,8,Morning
3239,569020,22189,CREAM HEART CARD HOLDER,12,2011-09-30 09:39:00,3.95,15321,United Kingdom,47.400000000000006,2011,9,30,09:39:00,Friday,9,Morning
3240,569021,23237,SET OF 4 KNICK KNACK TINS LEAVES ,12,2011-09-30 09:40:00,4.15,15321,United Kingdom,49.800000000000004,2011,9,30,09:40:00,Friday,9,Morning
3241,569026,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-09-30 10:18:00,0.55,16101,United Kingdom,13.200000000000001,2011,9,30,10:18:00,Friday,10,Morning
3242,569026,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-30 10:18:00,1.95,16101,United Kingdom,23.4,2011,9,30,10:18:00,Friday,10,Morning
3243,569027,22713,CARD I LOVE LONDON ,12,2011-09-30 10:19:00,0.42,13089,United Kingdom,5.04,2011,9,30,10:19:00,Friday,10,Morning
3244,569027,23201,JUMBO BAG ALPHABET,10,2011-09-30 10:19:00,2.08,13089,United Kingdom,20.8,2011,9,30,10:19:00,Friday,10,Morning
3245,569028,23374,RED SPOT PAPER GIFT BAG,10,2011-09-30 10:20:00,0.82,14911,EIRE,8.2,2011,9,30,10:20:00,Friday,10,Morning
3246,569037,85049C,ROMANTIC PINKS RIBBONS ,2,2011-09-30 10:45:00,1.25,13263,United Kingdom,2.5,2011,9,30,10:45:00,Friday,10,Morning
3247,569089,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-09-30 12:03:00,3.75,13764,United Kingdom,3.75,2011,9,30,12:03:00,Friday,12,Morning
3248,569089,23319,BOX OF 6 MINI 50'S CRACKERS,4,2011-09-30 12:03:00,2.49,13764,United Kingdom,9.96,2011,9,30,12:03:00,Friday,12,Morning
3249,569110,20728,LUNCH BAG CARS BLUE,10,2011-09-30 12:44:00,1.65,17675,United Kingdom,16.5,2011,9,30,12:44:00,Friday,12,Morning
3251,569123,21688,SILVER PLATE CANDLE BOWL SMALL,12,2011-09-30 13:09:00,2.95,12748,United Kingdom,35.400000000000006,2011,9,30,13:09:00,Friday,13,Afternoon
3253,569127,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-09-30 13:31:00,3.75,15903,United Kingdom,90.0,2011,9,30,13:31:00,Friday,13,Afternoon
3254,569132,22592,CARDHOLDER HOLLY WREATH METAL,2,2011-09-30 13:54:00,3.75,17757,United Kingdom,7.5,2011,9,30,13:54:00,Friday,13,Afternoon
3255,569133,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-09-30 14:06:00,0.79,15185,United Kingdom,18.96,2011,9,30,14:06:00,Friday,14,Afternoon
3256,569136,22179,SET 10 NIGHT OWL LIGHTS,1,2011-09-30 14:41:00,6.75,15834,United Kingdom,6.75,2011,9,30,14:41:00,Friday,14,Afternoon
3257,569140,23510,MINI PLAYING CARDS GYMKHANA,20,2011-09-30 14:59:00,0.42,14503,United Kingdom,8.4,2011,9,30,14:59:00,Friday,14,Afternoon
3258,569141,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-09-30 15:02:00,1.25,13021,United Kingdom,15.0,2011,9,30,15:02:00,Friday,15,Afternoon
3259,569205,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-02 10:55:00,0.85,16923,United Kingdom,8.5,2011,10,2,10:55:00,Sunday,10,Morning
3261,569208,23393,HOME SWEET HOME CUSHION COVER ,3,2011-10-02 11:10:00,3.75,16693,United Kingdom,11.25,2011,10,2,11:10:00,Sunday,11,Morning
3262,569220,23298,SPOTTY BUNTING,2,2011-10-02 13:26:00,4.95,16007,United Kingdom,9.9,2011,10,2,13:26:00,Sunday,13,Afternoon
3263,569222,23524,HORSE & PONY WALL ART,1,2011-10-02 13:46:00,3.75,15906,United Kingdom,3.75,2011,10,2,13:46:00,Sunday,13,Afternoon
3264,569224,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-02 14:00:00,4.25,15701,United Kingdom,4.25,2011,10,2,14:00:00,Sunday,14,Afternoon
3265,569225,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-10-02 14:25:00,1.25,16930,United Kingdom,5.0,2011,10,2,14:25:00,Sunday,14,Afternoon
3266,569228,22717,CARD DOG AND BALL ,12,2011-10-02 14:47:00,0.42,15547,United Kingdom,5.04,2011,10,2,14:47:00,Sunday,14,Afternoon
3267,569229,23399,HOME SWEET HOME HANGING HEART,2,2011-10-02 14:56:00,0.85,14502,United Kingdom,1.7,2011,10,2,14:56:00,Sunday,14,Afternoon
3268,569230,23172,REGENCY TEA PLATE PINK,6,2011-10-02 15:07:00,1.65,16533,United Kingdom,9.899999999999999,2011,10,2,15:07:00,Sunday,15,Afternoon
3269,569230,23322,LARGE WHITE HEART OF WICKER,2,2011-10-02 15:07:00,2.95,16533,United Kingdom,5.9,2011,10,2,15:07:00,Sunday,15,Afternoon
3270,569232,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,5,2011-10-02 15:26:00,0.39,16667,United Kingdom,1.9500000000000002,2011,10,2,15:26:00,Sunday,15,Afternoon
3271,569234,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-10-02 15:33:00,2.95,17841,United Kingdom,2.95,2011,10,2,15:33:00,Sunday,15,Afternoon
3272,569234,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-10-02 15:33:00,4.95,17841,United Kingdom,4.95,2011,10,2,15:33:00,Sunday,15,Afternoon
3273,569234,23396,LE JARDIN BOTANIQUE CUSHION COVER,3,2011-10-02 15:33:00,3.75,17841,United Kingdom,11.25,2011,10,2,15:33:00,Sunday,15,Afternoon
3274,569236,22778,GLASS CLOCHE SMALL,1,2011-10-02 15:49:00,3.95,14432,United Kingdom,3.95,2011,10,2,15:49:00,Sunday,15,Afternoon
3275,569241,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-10-03 09:30:00,3.75,14488,United Kingdom,22.5,2011,10,3,09:30:00,Monday,9,Morning
3276,569246,11001,ASSTD DESIGN RACING CAR PEN,6,2011-10-03 09:57:00,3.29,14096,United Kingdom,19.740000000000002,2011,10,3,09:57:00,Monday,9,Morning
3277,569246,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2011-10-03 09:57:00,2.46,14096,United Kingdom,2.46,2011,10,3,09:57:00,Monday,9,Morning
3278,569254,23322,LARGE WHITE HEART OF WICKER,2,2011-10-03 11:00:00,2.95,18116,United Kingdom,5.9,2011,10,3,11:00:00,Monday,11,Morning
3280,569261,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,4,2011-10-03 11:34:00,1.25,17321,United Kingdom,5.0,2011,10,3,11:34:00,Monday,11,Morning
3281,569261,23505,PLAYING CARDS I LOVE LONDON ,1,2011-10-03 11:34:00,1.25,17321,United Kingdom,1.25,2011,10,3,11:34:00,Monday,11,Morning
3282,569302,23207,LUNCH BAG ALPHABET DESIGN,2,2011-10-03 12:04:00,1.65,16205,United Kingdom,3.3,2011,10,3,12:04:00,Monday,12,Morning
3283,569322,23374,RED SPOT PAPER GIFT BAG,20,2011-10-03 12:31:00,0.82,16912,United Kingdom,16.4,2011,10,3,12:31:00,Monday,12,Morning
3284,569326,22629,SPACEBOY LUNCH BOX ,12,2011-10-03 12:47:00,1.95,14360,United Kingdom,23.4,2011,10,3,12:47:00,Monday,12,Morning
3285,569330,22310,IVORY KNITTED MUG COSY ,2,2011-10-03 13:31:00,1.65,15311,United Kingdom,3.3,2011,10,3,13:31:00,Monday,13,Afternoon
3286,569331,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-03 13:39:00,0.85,16875,United Kingdom,8.5,2011,10,3,13:39:00,Monday,13,Afternoon
3287,569331,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-10-03 13:39:00,4.15,16875,United Kingdom,16.6,2011,10,3,13:39:00,Monday,13,Afternoon
3288,569365,23531,WALL ART BIG LOVE ,24,2011-10-03 15:24:00,4.77,18102,United Kingdom,114.47999999999999,2011,10,3,15:24:00,Monday,15,Afternoon
3289,569367,21519,GIN & TONIC DIET GREETING CARD ,12,2011-10-03 15:28:00,0.42,13994,United Kingdom,5.04,2011,10,3,15:28:00,Monday,15,Afternoon
3290,569367,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2011-10-03 15:28:00,2.95,13994,United Kingdom,8.850000000000001,2011,10,3,15:28:00,Monday,15,Afternoon
3291,569371,21390,FILIGRIS HEART WITH BUTTERFLY,12,2011-10-03 15:52:00,1.25,14651,United Kingdom,15.0,2011,10,3,15:52:00,Monday,15,Afternoon
3292,569371,22493,PAINT YOUR OWN CANVAS SET,3,2011-10-03 15:52:00,1.65,14651,United Kingdom,4.949999999999999,2011,10,3,15:52:00,Monday,15,Afternoon
3293,569386,23534,STOP FOR TEA WALL ART,3,2011-10-03 16:48:00,5.95,15159,United Kingdom,17.85,2011,10,3,16:48:00,Monday,16,Afternoon
3294,569396,22988,SOLDIERS EGG CUP ,12,2011-10-03 17:48:00,1.25,16441,United Kingdom,15.0,2011,10,3,17:48:00,Monday,17,Afternoon
3295,569404,23534,STOP FOR TEA WALL ART,3,2011-10-04 09:03:00,5.95,13319,United Kingdom,17.85,2011,10,4,09:03:00,Tuesday,9,Morning
3296,569424,51014A,"FEATHER PEN,HOT PINK",12,2011-10-04 10:49:00,0.39,15529,United Kingdom,4.68,2011,10,4,10:49:00,Tuesday,10,Morning
3297,569460,23360,SET 8 CANDLES VINTAGE DOILY,12,2011-10-04 11:33:00,1.95,13895,United Kingdom,23.4,2011,10,4,11:33:00,Tuesday,11,Morning
3298,569461,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-10-04 11:36:00,2.49,16556,United Kingdom,14.940000000000001,2011,10,4,11:36:00,Tuesday,11,Morning
3299,569469,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-10-04 12:22:00,1.65,16360,United Kingdom,3.3,2011,10,4,12:22:00,Tuesday,12,Morning
3300,569469,23520,EMBROIDERED RIBBON REEL RUBY ,3,2011-10-04 12:22:00,3.75,16360,United Kingdom,11.25,2011,10,4,12:22:00,Tuesday,12,Morning
3301,569469,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2011-10-04 12:22:00,3.75,16360,United Kingdom,7.5,2011,10,4,12:22:00,Tuesday,12,Morning
3302,569470,21918,SET 12 KIDS COLOUR  CHALK STICKS,6,2011-10-04 12:25:00,0.42,17673,United Kingdom,2.52,2011,10,4,12:25:00,Tuesday,12,Morning
3304,569491,20725,LUNCH BAG RED RETROSPOT,2,2011-10-04 13:25:00,1.65,14056,United Kingdom,3.3,2011,10,4,13:25:00,Tuesday,13,Afternoon
3305,569491,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-04 13:25:00,2.95,14056,United Kingdom,2.95,2011,10,4,13:25:00,Tuesday,13,Afternoon
3307,569513,22632,HAND WARMER RED RETROSPOT,24,2011-10-04 13:55:00,2.1,14332,United Kingdom,50.400000000000006,2011,10,4,13:55:00,Tuesday,13,Afternoon
3308,569513,72741,GRAND CHOCOLATECANDLE,18,2011-10-04 13:55:00,1.45,14332,United Kingdom,26.099999999999998,2011,10,4,13:55:00,Tuesday,13,Afternoon
3309,569518,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-10-04 14:28:00,1.25,13263,United Kingdom,2.5,2011,10,4,14:28:00,Tuesday,14,Afternoon
3310,569524,23170,REGENCY TEA PLATE ROSES ,2,2011-10-04 14:42:00,1.65,14506,United Kingdom,3.3,2011,10,4,14:42:00,Tuesday,14,Afternoon
3311,569524,23172,REGENCY TEA PLATE PINK,2,2011-10-04 14:42:00,1.65,14506,United Kingdom,3.3,2011,10,4,14:42:00,Tuesday,14,Afternoon
3313,569527,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-10-04 14:53:00,1.65,12512,Israel,1.65,2011,10,4,14:53:00,Tuesday,14,Afternoon
3314,569528,23198,PANTRY MAGNETIC  SHOPPING LIST,4,2011-10-04 14:53:00,1.45,16242,United Kingdom,5.8,2011,10,4,14:53:00,Tuesday,14,Afternoon
3315,569532,22865,HAND WARMER OWL DESIGN,12,2011-10-04 15:19:00,2.1,13552,United Kingdom,25.200000000000003,2011,10,4,15:19:00,Tuesday,15,Afternoon
3316,569533,20974,12 PENCILS SMALL TUBE SKULL,3,2011-10-04 15:21:00,0.65,16374,United Kingdom,1.9500000000000002,2011,10,4,15:21:00,Tuesday,15,Afternoon
3317,569533,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-04 15:21:00,4.95,16374,United Kingdom,4.95,2011,10,4,15:21:00,Tuesday,15,Afternoon
3318,569537,23535,BICYCLE SAFTEY WALL ART,4,2011-10-04 15:45:00,5.95,13269,United Kingdom,23.8,2011,10,4,15:45:00,Tuesday,15,Afternoon
3319,569563,23294,SET OF 6 SNACK LOAF BAKING CASES,16,2011-10-05 09:46:00,0.83,12481,Germany,13.28,2011,10,5,09:46:00,Wednesday,9,Morning
3321,569590,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-10-05 11:25:00,0.42,13949,United Kingdom,8.4,2011,10,5,11:25:00,Wednesday,11,Morning
3322,569630,22470,HEART OF WICKER LARGE,12,2011-10-05 11:44:00,2.95,13458,United Kingdom,35.400000000000006,2011,10,5,11:44:00,Wednesday,11,Morning
3325,569643,23242,TREASURE TIN BUFFALO BILL ,6,2011-10-05 12:31:00,2.08,15730,United Kingdom,12.48,2011,10,5,12:31:00,Wednesday,12,Morning
3326,569653,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-05 12:52:00,0.42,12451,Switzerland,5.04,2011,10,5,12:52:00,Wednesday,12,Morning
3327,569653,22432,WATERING CAN PINK BUNNY,12,2011-10-05 12:52:00,1.95,12451,Switzerland,23.4,2011,10,5,12:52:00,Wednesday,12,Morning
3328,569653,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-05 12:52:00,1.95,12451,Switzerland,15.6,2011,10,5,12:52:00,Wednesday,12,Morning
3329,569653,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2011-10-05 12:52:00,5.95,12451,Switzerland,35.7,2011,10,5,12:52:00,Wednesday,12,Morning
3330,569662,23313,VINTAGE CHRISTMAS BUNTING,5,2011-10-05 13:19:00,4.95,15244,United Kingdom,24.75,2011,10,5,13:19:00,Wednesday,13,Afternoon
3331,569667,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-10-05 13:42:00,1.65,17521,United Kingdom,9.899999999999999,2011,10,5,13:42:00,Wednesday,13,Afternoon
3332,569669,21992,VINTAGE PAISLEY STATIONERY SET,3,2011-10-05 13:47:00,1.25,14730,United Kingdom,3.75,2011,10,5,13:47:00,Wednesday,13,Afternoon
3333,569669,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-10-05 13:47:00,4.25,14730,United Kingdom,4.25,2011,10,5,13:47:00,Wednesday,13,Afternoon
3334,569669,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-05 13:47:00,4.15,14730,United Kingdom,4.15,2011,10,5,13:47:00,Wednesday,13,Afternoon
3335,569669,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-10-05 13:47:00,2.1,14730,United Kingdom,2.1,2011,10,5,13:47:00,Wednesday,13,Afternoon
3336,569671,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-05 13:54:00,0.85,16020,United Kingdom,10.2,2011,10,5,13:54:00,Wednesday,13,Afternoon
3338,569705,22203,MILK PAN RED RETROSPOT,4,2011-10-05 16:15:00,3.75,15762,United Kingdom,15.0,2011,10,5,16:15:00,Wednesday,16,Afternoon
3339,569714,20973,12 PENCIL SMALL TUBE WOODLAND,1,2011-10-05 17:28:00,0.65,18033,United Kingdom,0.65,2011,10,5,17:28:00,Wednesday,17,Afternoon
3340,569714,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-10-05 17:28:00,4.15,18033,United Kingdom,4.15,2011,10,5,17:28:00,Wednesday,17,Afternoon
3341,569715,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-05 17:29:00,1.25,15856,United Kingdom,30.0,2011,10,5,17:29:00,Wednesday,17,Afternoon
3342,569721,11001,ASSTD DESIGN RACING CAR PEN,16,2011-10-06 09:28:00,1.69,12628,Germany,27.04,2011,10,6,09:28:00,Thursday,9,Morning
3343,569736,22651,GENTLEMAN SHIRT REPAIR KIT ,12,2011-10-06 10:44:00,0.85,14317,United Kingdom,10.2,2011,10,6,10:44:00,Thursday,10,Morning
3344,569803,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-10-06 11:48:00,0.39,13090,United Kingdom,4.68,2011,10,6,11:48:00,Thursday,11,Morning
3345,569803,22778,GLASS CLOCHE SMALL,4,2011-10-06 11:48:00,3.95,13090,United Kingdom,15.8,2011,10,6,11:48:00,Thursday,11,Morning
3346,569803,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-10-06 11:48:00,0.95,13090,United Kingdom,11.399999999999999,2011,10,6,11:48:00,Thursday,11,Morning
3347,569803,23531,WALL ART BIG LOVE ,3,2011-10-06 11:48:00,6.95,13090,United Kingdom,20.85,2011,10,6,11:48:00,Thursday,11,Morning
3348,569823,22197,POPCORN HOLDER,4,2011-10-06 12:15:00,0.85,16895,United Kingdom,3.4,2011,10,6,12:15:00,Thursday,12,Morning
3349,569823,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-10-06 12:15:00,0.42,16895,United Kingdom,0.42,2011,10,6,12:15:00,Thursday,12,Morning
3350,569837,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2011-10-06 13:11:00,1.95,12748,United Kingdom,3.9,2011,10,6,13:11:00,Thursday,13,Afternoon
3351,569841,23533,WALL ART GARDEN HAVEN ,3,2011-10-06 13:27:00,5.95,17428,United Kingdom,17.85,2011,10,6,13:27:00,Thursday,13,Afternoon
